mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	66	4.0	1/2	1/2	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	18	70	2.0	1/2	1/2	4/4	3	1	iii		F	I		iii	iii							m	0	0	4, 1, 5		4	4
19	19	72	4.0	0	0	4/4	3	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
20	20	76	4.0	0	0	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
21	21	80	2.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	21	82	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
22	22	84	4.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
23	23	88	2.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	23	90	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
24	24	92	4.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
25	25	96	1.0	0	0	4/4	3	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
25	25	97	3.0	1/4	1/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
26	26	100	4.0	0	0	4/4	3	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
27	27	104	1.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
27	27	105	1.0	1/4	1/4	4/4	3	1	vi	IV6	F	I		vi	vi							m	0	0	3, 0, 4		3	3
27	27	106	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
28	28	108	8.0	0	0	4/4	3	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
30	30	116	3.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	30	119	1.0	3/4	3/4	4/4	3	1	ii/ii	#viio6/ii	F	I		ii/ii	ii				ii			m	0	0	4, 1, 5		4	4
31	31	120	6.0	0	0	4/4	3	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
32	32	126	2.0	1/2	1/2	4/4	3	1	V6/ii		F	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
33	33	128	4.0	0	0	4/4	3	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
34	34	132	2.0	0	0	4/4	3	1	V/ii		F	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
34	34	134	2.0	1/2	1/2	4/4	3	1	VI/ii	iv6/ii	F	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
35	35	136	4.0	0	0	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
36	36	140	4.0	0	0	4/4	3	1	ii\\		F	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
37	37	144	4.0	0	0	4/4	3	1	bVII		F	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
38	38	148	4.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
39	39	152	2.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
39	39	154	2.0	1/2	1/2	4/4	3	1	iii	I6	F	I		iii	iii							m	0	0	4, 1, 5		4	4
40	40	156	4.0	0	0	4/4	3	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
41	41	160	4.0	0	0	4/4	3	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
42	42	164	2.0	0	0	4/4	3	1	V(4)/vi		F	I		V(4)/vi	V			4	vi			M	0	0	4, 3, 5		4	4
42	42	166	2.0	1/2	1/2	4/4	3	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
43	43	168	4.0	0	0	4/4	3	1	vi\\	VI\\	F	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
44	44	172	4.0	0	0	4/4	3	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
45	45	176	4.0	0	0	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
46	46	180	2.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
46	46	182	2.0	1/2	1/2	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	47	184	4.0	0	0	4/4	3	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
48	48	188	2.0	0	0	4/4	3	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
48	48	190	1.0	1/2	1/2	4/4	3	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
48	48	191	1.0	3/4	3/4	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
49	49	192	1.0	0	0	4/4	3	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
49	49	193	1.0	1/4	1/4	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
49	49	194	1.0	1/2	1/2	4/4	3	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
49	49	195	1.0	3/4	3/4	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
50	50	196	1.0	0	0	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
50	50	197	1.0	1/4	1/4	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
50	50	198	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
51	51	200	1.0	0	0	4/4	3	1	iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
51	51	201	1.0	1/4	1/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
51	51	202	1.0	1/2	1/2	4/4	3	1	iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
51	51	203	1.0	3/4	3/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
52	52	204	1.0	0	0	4/4	3	1	iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
52	52	205	1.0	1/4	1/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
52	52	206	1.0	1/2	1/2	4/4	3	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
52	52	207	1.0	3/4	3/4	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
53	53	208	1.0	0	0	4/4	3	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
53	53	209	3.0	1/4	1/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
54	54	212	4.0	0	0	4/4	3	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
55	55	216	3.0	0	0	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
55	55	219	1.0	3/4	3/4	4/4	3	1	V6/v		F	I		V6/v	V		6		v			M	0	0	6, 3, 2		2	6
56	56	220	3.0	0	0	4/4	3	1	v		F	I		v	v							m	0	0	1, -2, 2		1	1
56	56	223	1.0	3/4	3/4	4/4	3	1	ii6/v		F	I		ii6/v	ii		6		v			m	0	0	0, 4, 3		3	0
57	57	224	1.0	0	0	4/4	3	1	V7/v		F	I		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
57	57	225	1.0	1/4	1/4	4/4	3	1	V(64)/v		F	I		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
57	57	226	2.0	1/2	1/2	4/4	3	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
58	58	228	3.0	0	0	4/4	3	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
58	58	231	1.0	3/4	3/4	4/4	3	1	iii	#viio6/ii	F	I		iii	iii							m	0	0	4, 1, 5		4	4
59	59	232	3.0	0	0	4/4	3	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
59	59	235	1.0	3/4	3/4	4/4	3	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
60	60	236	1.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
60	60	237	1.0	1/4	1/4	4/4	3	1	vi/IV		F	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
60	60	238	1.0	1/2	1/2	4/4	3	1	IV6		F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
60	60	239	1.0	3/4	3/4	4/4	3	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
61	61	240	1.0	0	0	4/4	3	1	V7/IV		F	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
61	61	241	1.0	1/4	1/4	4/4	3	1	V(64)/IV		F	I		V(64)/IV	V			64	IV			M	0	0	0, -1, 3		0	0
61	61	242	1.0	1/2	1/2	4/4	3	1	V(4)/IV		F	I		V(4)/IV	V			4	IV			M	0	0	0, -1, 1		0	0
61	61	243	1.0	3/4	3/4	4/4	3	1	V/IV		F	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
62	62	244	4.0	0	0	4/4	3	1	IV\\		F	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
63	63	248	4.0	0	0	4/4	3	1	IV/IV		F	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
64	64	252	4.0	0	0	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
65	65	256	2.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
65	65	258	1.0	1/2	1/2	4/4	3	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
65	65	259	1.0	3/4	3/4	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
66	66	260	1.0	0	0	4/4	3	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
66	66	261	1.0	1/4	1/4	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
66	66	262	1.0	1/2	1/2	4/4	3	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
66	66	263	1.0	3/4	3/4	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
67	67	264	1.0	0	0	4/4	3	1	V/v		F	I		V/v	V				v			M	0	0	2, 6, 3		2	2
67	67	265	1.0	1/4	1/4	4/4	3	1	V(64)/v		F	I		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
67	67	266	1.0	1/2	1/2	4/4	3	1	V(4)/V		F	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
67	67	267	1.0	3/4	3/4	4/4	3	1	V/V		F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
68	68	268	2.0	0	0	4/4	3	1	V\\		F	I		V	V						\\	M	0	0	1, 5, 2		1	1
68	68	270	1.0	1/2	1/2	4/4	3	1	iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
68	68	271	1.0	3/4	3/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
69	69	272	1.0	0	0	4/4	3	1	iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
69	69	273	1.0	1/4	1/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
69	69	274	1.0	1/2	1/2	4/4	3	1	iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
69	69	275	1.0	3/4	3/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
70	70	276	3.0	0	0	4/4	3	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
70	70	279	1.0	3/4	3/4	4/4	3	1	iii6		F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
71	71	280	1.0	0	0	4/4	3	1	iv6(2)/vi		F	I		iv6(2)/vi	iv		6	2	vi			m	0	0	-1, 3, 4		2	-1
71	71	281	3.0	1/4	1/4	4/4	3	1	iv6/vi		F	I		iv6/vi	iv		6		vi			m	0	0	-1, 3, 2		2	-1
72	72	284	4.0	0	0	4/4	3	1	V/vi\\		F	I		V/vi	V				vi		\\	M	0	0	4, 8, 5		4	4
73	73	288	3.0	0	0	4/4	3	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
73	73	291	1.0	3/4	3/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
74	74	292	2.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
74	74	294	1.0	1/2	1/2	4/4	3	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
74	74	295	1.0	3/4	3/4	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
75	75	296	1.0	0	0	4/4	3	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	297	1.0	1/4	1/4	4/4	3	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
75	75	298	2.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
76	76	300	1.0	0	0	4/4	3	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
76	76	301	2.0	1/4	1/4	4/4	3	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
76	76	303	1.0	3/4	3/4	4/4	3	1	iii(+6)		F	I		iii(+6)	iii			+6				m	0	0	4, 1, 5	0	4	4
77	77	304	2.0	0	0	4/4	3	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
77	77	306	1.0	1/2	1/2	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
77	77	307	1.0	3/4	3/4	4/4	3	1	iv/vi		F	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
78	78	308	1.0	0	0	4/4	3	1	V7/vi		F	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
78	78	309	1.0	1/4	1/4	4/4	3	1	V(64)/vi		F	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
78	78	310	2.0	1/2	1/2	4/4	3	1	V/vi		F	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
79	79	312	4.0	0	0	4/4	3	1	vi\\		F	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
80	80	316	2.0	0	0	4/4	3	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
80	80	318	4.0	1/2	1/2	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
81	81	322	10.0	1/2	1/2	4/4	3	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
84	84	332	2.0	0	0	4/4	3	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	84	334	2.0	1/2	1/2	4/4	3	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
85	85	336	1.0	0	0	4/4	3	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
85	85	337	3.0	1/4	1/4	4/4	3	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
86	86	340	8.0	0	0	4/4	3	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
