mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
8	8	1/2	1/2	4/4	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	1.0	0.0
9	9	0	0	4/4	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	7	0.0	0.0	2.5	0.0
10	10	0	0	4/4	3	1	IV/III					g	i		IV/III	IV				III			M	1	1	-3, 1, -2		-3.0	-3.0	0	3	0.0	0.0	0.75	0.0
10	10	1/4	1/4	4/4	3	1	vi/III				IV6/III	g	i		vi/III	vi				III			m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	1.0	0.0
10	10	1/2	1/2	4/4	3	1	V(4)/III					g	i		V(4)/III	V			4	III			M	1	1	-1, -2, 0		-1.0	-1.0	0	2	0.0	0.0	0.75	0.0
10	10	3/4	3/4	4/4	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
11	11	0	0	4/4	3	1	III\\					g	i		III	III						\\	M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	2.0	0.0
11	11	1/2	1/2	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	0.75	0.0
12	12	0	0	4/4	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	1	3	0.25	0.125	0.875	0.125
12	12	1/2	1/2	4/4	3	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.125	0.875	0.125
13	13	0	0	4/4	3	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	2	3	0.4	0.25	0.75	0.25
13	13	1/2	1/2	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	1	3	0.25	0.125	0.875	0.125
14	14	0	0	4/4	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	2	3	0.4	0.25	0.75	0.25
14	14	1/2	1/2	4/4	3	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
14	14	3/4	3/4	4/4	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
15	15	0	0	4/4	3	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
15	15	1/2	1/2	4/4	3	1	v\\					g	i		v	v						\\	m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
16	16	0	0	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	2.0	0.0
17	17	0	0	4/4	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	2.0	0.0
17	17	1/2	1/2	4/4	3	1	V(64)					g	i		V(64)	V			64				M	1	1	2, 1, -2		2.0	2.0	0	2	0.0	0.0	1.0	0.0
18	18	0	0	4/4	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	1.5	0.0
18	18	1/2	1/2	4/4	3	1	V(64)					g	i		V(64)	V			64				M	1	1	2, 1, -2		2.0	2.0	0	3	0.0	0.0	1.5	0.0
19	19	0	0	4/4	3	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2.0	2.0	0	3	0.0	0.0	1.75	0.0
19	19	1/4	1/4	4/4	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	1	3	0.25	0.125	1.125	0.1
20	20	0	0	4/4	3	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1.0	1.0	0	8	0.0	0.0	4.0	0.0
21	21	1/2	1/2	4/4	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	1.0	0.0
22	22	0	0	4/4	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	7	0.0	0.0	2.5	0.0
23	23	0	0	4/4	3	1	IV/III					g	i		IV/III	IV				III			M	1	1	-3, 1, -2		-3.0	-3.0	0	3	0.0	0.0	0.75	0.0
23	23	1/4	1/4	4/4	3	1	vi/III				IV6/III	g	i		vi/III	vi				III			m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	1.0	0.0
23	23	1/2	1/2	4/4	3	1	V(4)/III					g	i		V(4)/III	V			4	III			M	1	1	-1, -2, 0		-1.0	-1.0	0	2	0.0	0.0	0.75	0.0
23	23	3/4	3/4	4/4	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
24	24	0	0	4/4	3	1	III\\					g	i		III	III						\\	M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	2.0	0.0
24	24	1/2	1/2	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	0.75	0.0
25	25	0	0	4/4	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	1	3	0.25	0.125	0.875	0.125
25	25	1/2	1/2	4/4	3	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.125	0.875	0.125
26	26	0	0	4/4	3	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	2	3	0.4	0.25	0.75	0.25
26	26	1/2	1/2	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	1	3	0.25	0.125	0.875	0.125
27	27	0	0	4/4	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	2	3	0.4	0.25	0.75	0.25
27	27	1/2	1/2	4/4	3	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
27	27	3/4	3/4	4/4	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	0.5	0.0
28	28	0	0	4/4	3	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3.0	3.0	0	2	0.0	0.0	1.0	0.0
28	28	1/2	1/2	4/4	3	1	v\\					g	i		v	v						\\	m	1	1	2, -1, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
29	29	1/2	1/2	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	4	0.0	0.0	1.5	0.0
30	30	1/4	1/4	4/4	3	1	V6				#viio	g	i		V6	V		6					M	1	1	6, 3, 2		2.0	6.0	0	2	0.0	0.0	0.5	0.0
30	30	1/2	1/2	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	2	0.0	0.0	1.0	0.0
31	31	0	0	4/4	3	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	2.0	0.0
32	32	1/2	1/2	4/4	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	6	0.0	0.0	2.25	0.0
33	33	1/4	1/4	4/4	3	1	ii				#viio6	g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
33	33	1/2	1/2	4/4	3	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	0	3	0.0	0.0	1.5	0.0
34	34	0	0	3/2	3	1	V\\					g	i		V	V						\\	M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	3.0	0.0
34	34	1	1	3/2	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	1.0	0.0
35	35	0	0	3/2	3	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	2.5	0.0
35	35	1	1	3/2	3	1	V7/VII	0	-4.5	/		g	i		V7/VII	V		7		VII			Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	1	0.0	0.0	0.5	0.0
36	36	0	0	3/2	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	7	0.0	0.0	3.5	0.0
37	37	0	0	3/2	3	1	iv6					g	i		iv6	iv		6					m	1	1	-3, 1, 0		0.0	-3.0	0	5	0.0	0.0	3.0	0.0
37	37	1	1	3/2	3	1	VIM7	-1	-2.5	/		g	i		VIM7	VI	M	7					MM7	1	1	-3, 1, -2, 2		-3.0	-3.0	0	3	0.0	0.0	1.5	0.0
38	38	0	0	3/2	3	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	3.0	0.0
38	38	1	1	3/2	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	0	3	0.0	0.0	1.5	0.0
39	39	0	0	3/2	3	1	iv/v					g	i		iv/v	iv				v			m	1	1	1, -2, 2		1.0	1.0	0	4	0.0	0.0	4.0	0.0
39	39	1	1	3/2	3	1	iv7/v					g	i		iv7/v	iv		7		v			mm7	1	1	1, -2, 2, -1		1.0	1.0	0	1	0.0	0.0	0.5	0.0
40	40	0	0	3/2	3	1	V(4)/v					g	i		V(4)/v	V			4	v			M	1	1	3, 2, 4		3.0	3.0	0	3	0.0	0.0	3.0	0.0
40	40	1	1	3/2	3	1	V/v					g	i		V/v	V				v			M	1	1	3, 7, 4		3.0	3.0	0	3	0.0	0.0	1.5	0.0
41	41	0	0	4/4	3	1	v\\					g	i		v	v						\\	m	1	1	2, -1, 3		2.0	2.0	0	3	0.0	0.0	1.5	0.0
41	41	1/2	1/2	4/4	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	1.0	0.0
42	42	0	0	4/4	3	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
42	42	1/2	1/2	4/4	3	1	iv					g	i		iv	iv							m	1	1	0, -3, 1		0.0	0.0	3	4	0.42857142857142855	0.375	1.125	0.25
43	43	0	0	4/4	3	1	VI					g	i		VI	VI							M	1	1	-3, 1, -2		-3.0	-3.0	4	5	0.4444444444444444	0.5	1.0	0.3333333333333333
43	43	1/2	1/2	4/4	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	3	4	0.42857142857142855	0.375	1.125	0.25
44	44	0	0	4/4	3	1	v					g	i		v	v							m	1	1	2, -1, 3		2.0	2.0	4	5	0.4444444444444444	0.5	1.0	0.3333333333333333
44	44	1/2	1/2	4/4	3	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
44	44	3/4	3/4	4/4	3	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	0	3	0.0	0.0	0.75	0.0
45	45	0	0	4/4	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	0	3	0.0	0.0	1.5	0.0
45	45	1/2	1/2	4/4	3	1	i\\					g	i		i	i						\\	m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	1.5	0.0
46	46	1/2	1/2	4/4	3	1	IV/IV					g	i		IV/IV	IV				IV			M	1	1	-1, 3, 0		-1.0	-1.0	0	4	0.0	0.0	1.5	0.0
47	47	1/4	1/4	4/4	3	1	IV6					g	i		IV6	IV		6					M	1	1	4, 1, 0		0.0	4.0	0	2	0.0	0.0	0.5	0.0
47	47	1/2	1/2	4/4	3	1	IV/IV					g	i		IV/IV	IV				IV			M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	1.0	0.0
48	48	0	0	4/4	3	1	IV\\					g	i		IV	IV						\\	M	1	1	0, 4, 1		0.0	0.0	0	2	0.0	0.0	2.0	0.0
49	49	1/2	1/2	4/4	3	1	IV/IV					g	i		IV/IV	IV				IV			M	1	1	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	2.25	0.0
50	50	1/4	1/4	4/4	3	1	v/IV					g	i		v/IV	v				IV			m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	0.75	0.0
50	50	1/2	1/2	4/4	3	1	IV6/IV					g	i		IV6/IV	IV		6		IV			M	1	1	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	1.5	0.0
51	51	0	0	3/2	3	1	IV\\					g	i		IV	IV						\\	M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	3.0	0.0
51	51	1	1	3/2	3	1	VII					g	i		VII	VII							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	1.0	0.0
52	52	0	0	3/2	3	1	i					g	i		i	i							m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	2.5	0.0
52	52	1	1	3/2	3	1	i7					g	i		i7	i		7					mm7	1	1	1, -2, 2, -1		1.0	1.0	0	1	0.0	0.0	0.5	0.0
53	53	0	0	3/2	3	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	3.5	0.0
54	54	0	0	3/2	3	1	i6					g	i		i6	i		6					m	1	1	-2, 2, 1		1.0	-2.0	0	5	0.0	0.0	3.0	0.0
54	54	1	1	3/2	3	1	IIIM7	-1.3	-2.5	/		g	i		IIIM7	III	M	7					MM7	1	1	-2, 2, -1, 3		-2.0	-2.0	0	3	0.0	0.0	1.5	0.0
55	55	0	0	3/2	3	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	0	6	0.0	0.0	3.0	0.0
55	55	1	1	3/2	3	1	ii					g	i		ii	ii							m	1	1	3, 0, 4		3.0	3.0	0	3	0.0	0.0	1.5	0.0
56	56	0	0	3/2	3	1	IV/VII					g	i		IV/VII	IV				VII			M	1	1	-2, 2, -1		-2.0	-2.0	0	4	0.0	0.0	4.0	0.0
56	56	1	1	3/2	3	1	IVM7/VII	0	-4.5	/		g	i		IVM7/VII	IV	M	7		VII			MM7	1	1	-2, 2, -1, 3		-2.0	-2.0	0	1	0.0	0.0	0.5	0.0
57	57	0	0	3/2	3	1	V(4)/VII					g	i		V(4)/VII	V			4	VII			M	1	1	0, -1, 1		0.0	0.0	0	3	0.0	0.0	3.0	0.0
57	57	1	1	3/2	3	1	V/VII					g	i		V/VII	V				VII			M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.5	0.0
58	58	0	0	3/2	3	1	VII\\					g	i		VII	VII						\\	M	1	1	-1, 3, 0		-1.0	-1.0	0	3	0.0	0.0	4.5	0.0
59	59	0	0	3/2	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	2	0.0	0.0	2.0	0.0
60	60	0	0	3/2	3	1	V6/III					g	i		V6/III	V		6		III			M	1	1	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	2.0	0.0
60	60	1	1	3/2	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	1.5	0.0
61	61	0	0	3/2	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	3.0	0.0
61	61	1	1	3/2	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	1.5	0.0
62	62	0	0	3/2	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	0	6	0.0	0.0	3.0	0.0
62	62	1	1	3/2	3	1	III					g	i		III	III							M	1	1	-2, 2, -1		-2.0	-2.0	0	3	0.0	0.0	1.5	0.0
63	63	0	0	4/4	3	1	V/III					g	i		V/III	V				III			M	1	1	-1, 3, 0		-1.0	-1.0	1	3	0.25	0.25	1.25	0.16666666666666666
63	63	1/2	1/2	4/4	3	1	IV					g	i		IV	IV							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	1.25	0.0
63	63	3/4	3/4	4/4	3	1	IV7					g	i		IV7	IV		7					Mm7	1	1	0, 4, 1, -2		0.0	0.0	0	1	0.0	0.0	0.25	0.0
64	64	0	0	4/4	3	1	V(4)					g	i		V(4)	V			4				M	1	1	2, 1, 3		2.0	2.0	0	3	0.0	0.0	2.0	0.0
64	64	1/2	1/2	4/4	3	1	V					g	i		V	V							M	1	1	2, 6, 3		2.0	2.0	1	7	0.125	0.25	3.75	0.0625
66	66	0	0	4/4	3	1	i\\				I\\	g	i		i	i						\\	m	1	1	1, -2, 2		1.0	1.0	0	3	0.0	0.0	3.0	0.0
